,Unnamed: 0_x,STATE,EVENT_ID,YEAR,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,Unnamed: 0_y,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION
2750,229627,LOUISIANA,917518,2020,Hurricane,0,0,1,12,6.00B,0.00K,2611,57.0,M,Outside/Open Areas
2751,229627,LOUISIANA,917518,2020,Hurricane,0,0,1,12,6.00B,0.00K,2612,24.0,M,Permanent Home
2752,229627,LOUISIANA,917518,2020,Hurricane,0,0,1,12,6.00B,0.00K,2613,54.0,F,Permanent Home
2753,229627,LOUISIANA,917518,2020,Hurricane,0,0,1,12,6.00B,0.00K,2614,61.0,M,Permanent Home
2754,229657,SOUTH DAKOTA,915720,2020,Tornado,0,0,1,0,,,2603,73.0,M,Vehicle/Towed Trailer
2755,229849,LOUISIANA,918079,2020,Hurricane,0,0,1,0,900000000.0,0.00K,2452,14.0,F,Permanent Home
2756,229850,LOUISIANA,918078,2020,Hurricane,0,0,0,2,1.00B,0.00K,2450,36.0,M,Outside/Open Areas
2757,229850,LOUISIANA,918078,2020,Hurricane,0,0,0,2,1.00B,0.00K,2451,80.0,M,Permanent Home
2758,229851,LOUISIANA,918083,2020,Hurricane,0,0,0,3,500000000.0,0.00K,2457,49.0,M,Mobile/Trailer Home
2759,229851,LOUISIANA,918083,2020,Hurricane,0,0,0,3,500000000.0,0.00K,2458,67.0,M,Permanent Home
2760,229851,LOUISIANA,918083,2020,Hurricane,0,0,0,3,500000000.0,0.00K,2459,50.0,M,Permanent Home
2761,229939,CALIFORNIA,919148,2020,Wildfire,0,0,1,0,0.0,0.00K,2473,82.0,M,Permanent Home
2762,229940,CALIFORNIA,919149,2020,Wildfire,0,0,1,0,0.0,0.00K,2474,64.0,M,Permanent Home
2763,230064,LOUISIANA,918080,2020,Hurricane,0,0,1,2,400000000.0,0.00K,2453,64.0,F,Permanent Home
2764,230064,LOUISIANA,918080,2020,Hurricane,0,0,1,2,400000000.0,0.00K,2454,84.0,M,Permanent Home
2765,230064,LOUISIANA,918080,2020,Hurricane,0,0,1,2,400000000.0,0.00K,2455,80.0,F,Permanent Home
2766,230305,NEW HAMPSHIRE,918460,2020,Tropical Storm,0,0,1,0,50000.0,,2466,60.0,F,Permanent Home
2767,230367,LOUISIANA,919297,2020,Hurricane,0,0,1,0,0.0,0.00K,2486,51.0,M,Mobile/Trailer Home
2768,230448,OREGON,909610,2020,Wildfire,0,0,3,0,10000000.0,0.00K,2493,,,Unknown
2769,230448,OREGON,909610,2020,Wildfire,0,0,3,0,10000000.0,0.00K,2494,,,Unknown
2770,230448,OREGON,909610,2020,Wildfire,0,0,3,0,10000000.0,0.00K,2776,55.0,M,Mobile/Trailer Home
2771,230534,CALIFORNIA,918810,2020,Excessive Heat,0,0,1,0,0.0,0.00K,2468,,M,Outside/Open Areas
2772,230535,CALIFORNIA,918812,2020,Excessive Heat,0,0,1,0,0.0,0.00K,2469,69.0,M,Outside/Open Areas
2773,230680,PUERTO RICO,910956,2020,Flash Flood,0,0,1,0,1000000.0,0.00K,2711,50.0,F,In Water
2774,230715,LOUISIANA,918081,2020,Hurricane,0,0,1,0,100000000.0,0.00K,2456,68.0,M,Permanent Home
2775,230961,UTAH,921694,2020,High Wind,12,0,1,0,4300000.0,0.00K,2714,61.0,M,Outside/Open Areas
2776,231057,ARIZONA,919177,2020,Excessive Heat,0,0,1,0,0.0,0.00K,2661,36.0,M,Outside/Open Areas
2777,231060,MISSISSIPPI,880988,2020,Thunderstorm Wind,0,0,1,0,20000.0,0.00K,2667,47.0,F,Mobile/Trailer Home
2778,231068,ARIZONA,919158,2020,Heat,0,0,1,0,0.0,0.00K,2658,45.0,M,Outside/Open Areas
2779,231277,WASHINGTON,920824,2020,Wildfire,2,0,1,0,11000000.0,,2779,1.0,M,Outside/Open Areas
2780,231289,FLORIDA,921131,2020,Storm Surge/Tide,0,0,2,0,0.0,0.00K,2784,45.0,F,Vehicle/Towed Trailer
2781,231289,FLORIDA,921131,2020,Storm Surge/Tide,0,0,2,0,0.0,0.00K,2785,27.0,M,Boating
2782,231338,FLORIDA,929974,2020,Rip Current,1,0,1,0,0.0,0.00K,2697,7.0,M,In Water
2783,231374,NORTH CAROLINA,922401,2020,Lightning,0,0,2,0,2000.0,0.00K,2668,77.0,M,Outside/Open Areas
2784,231374,NORTH CAROLINA,922401,2020,Lightning,0,0,2,0,2000.0,0.00K,2669,42.0,M,Outside/Open Areas
2785,231376,MISSISSIPPI,899721,2020,Tornado,0,0,1,0,400000.0,0.00K,2670,71.0,M,Mobile/Trailer Home
2786,231443,TEXAS,920964,2020,Lightning,0,0,0,2,60000.0,0.00K,2780,92.0,M,Permanent Home
2787,231443,TEXAS,920964,2020,Lightning,0,0,0,2,60000.0,0.00K,2781,91.0,F,Permanent Home
2788,231471,MISSISSIPPI,902831,2020,Tornado,4,0,4,0,18000000.0,2.50M,2684,44.0,F,Business
2789,231471,MISSISSIPPI,902831,2020,Tornado,4,0,4,0,18000000.0,2.50M,2685,64.0,F,Business
2790,231471,MISSISSIPPI,902831,2020,Tornado,4,0,4,0,18000000.0,2.50M,2686,61.0,M,Business
2791,231471,MISSISSIPPI,902831,2020,Tornado,4,0,4,0,18000000.0,2.50M,2687,46.0,M,Business
2792,231550,MISSISSIPPI,902815,2020,Tornado,3,0,2,0,750000.0,2.50M,2671,60.0,M,Mobile/Trailer Home
2793,231550,MISSISSIPPI,902815,2020,Tornado,3,0,2,0,750000.0,2.50M,2672,55.0,F,Mobile/Trailer Home
2794,231554,MISSISSIPPI,902843,2020,Tornado,80,0,3,1,11800000.0,3.00M,2673,81.0,F,Permanent Home
2795,231554,MISSISSIPPI,902843,2020,Tornado,80,0,3,1,11800000.0,3.00M,2674,42.0,F,Mobile/Trailer Home
2796,231554,MISSISSIPPI,902843,2020,Tornado,80,0,3,1,11800000.0,3.00M,2675,66.0,F,Unknown
2797,231554,MISSISSIPPI,902843,2020,Tornado,80,0,3,1,11800000.0,3.00M,2676,,M,Unknown
2798,231557,ARIZONA,919182,2020,Heat,0,0,1,0,0.0,0.00K,2659,33.0,M,Outside/Open Areas
2799,231595,FLORIDA,924716,2020,Lightning,0,0,1,0,0.0,0.00K,2683,58.0,M,Under Tree
2800,231598,GEORGIA,917271,2020,Strong Wind,2,0,1,0,200000.0,,2651,30.0,M,Permanent Home
2801,231666,CALIFORNIA,923441,2020,Wildfire,1,0,4,0,,,2808,79.0,F,Unknown
2802,231666,CALIFORNIA,923441,2020,Wildfire,1,0,4,0,,,2809,45.0,F,Unknown
2803,231666,CALIFORNIA,923441,2020,Wildfire,1,0,4,0,,,2810,52.0,M,Permanent Structure
2804,231666,CALIFORNIA,923441,2020,Wildfire,1,0,4,0,,,2811,8.0,F,Unknown
2805,231725,ARIZONA,919146,2020,Heat,0,0,2,0,0.0,0.00K,2655,22.0,M,Outside/Open Areas
2806,231725,ARIZONA,919146,2020,Heat,0,0,2,0,0.0,0.00K,2656,28.0,M,Outside/Open Areas
2807,231726,ARIZONA,919147,2020,Heat,0,0,1,0,0.0,0.00K,2657,32.0,M,Outside/Open Areas
2808,231728,SOUTH CAROLINA,916399,2020,Rip Current,0,0,1,0,0.0,0.00K,2653,76.0,M,In Water
2809,231729,ARIZONA,919180,2020,Heat,0,0,1,0,0.0,0.00K,2660,40.0,M,Outside/Open Areas
2810,231898,ARIZONA,919176,2020,Excessive Heat,0,0,2,0,0.0,0.00K,2662,26.0,M,Outside/Open Areas
2811,231898,ARIZONA,919176,2020,Excessive Heat,0,0,2,0,0.0,0.00K,2663,32.0,M,Outside/Open Areas
2812,231899,ARIZONA,919178,2020,Excessive Heat,0,0,1,0,0.0,0.00K,2664,20.0,M,Outside/Open Areas
2813,232264,GEORGIA,917275,2020,Strong Wind,0,0,1,0,,,2652,71.0,F,Outside/Open Areas
2814,232267,SOUTH CAROLINA,889068,2020,Tornado,60,0,5,0,,,2677,56.0,M,Mobile/Trailer Home
2815,232267,SOUTH CAROLINA,889068,2020,Tornado,60,0,5,0,,,2678,56.0,F,Mobile/Trailer Home
2816,232267,SOUTH CAROLINA,889068,2020,Tornado,60,0,5,0,,,2679,26.0,F,Mobile/Trailer Home
2817,232267,SOUTH CAROLINA,889068,2020,Tornado,60,0,5,0,,,2680,41.0,M,Mobile/Trailer Home
2818,232267,SOUTH CAROLINA,889068,2020,Tornado,60,0,5,0,,,2681,25.0,M,Mobile/Trailer Home
2819,232280,OKLAHOMA,919227,2020,Flash Flood,0,0,1,0,0.0,0.00K,2688,49.0,M,Vehicle/Towed Trailer
2820,232311,ILLINOIS,921287,2020,Rip Current,0,0,1,0,0.0,0.00K,2786,20.0,M,In Water
2821,232312,ILLINOIS,922114,2020,Rip Current,0,0,1,0,0.0,0.00K,2791,22.0,F,In Water
2822,232418,SOUTH CAROLINA,888955,2020,Thunderstorm Wind,1,0,1,0,,,2682,46.0,F,Permanent Home
2823,232550,ARIZONA,919161,2020,Excessive Heat,0,0,1,0,0.0,0.00K,2665,21.0,M,Outside/Open Areas
2824,232551,ARIZONA,919162,2020,Excessive Heat,0,0,1,0,0.0,0.00K,2666,36.0,M,Outside/Open Areas
2825,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2792,75.0,F,Unknown
2826,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2793,79.0,M,Unknown
2827,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2794,26.0,M,Unknown
2828,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2795,68.0,M,Unknown
2829,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2796,58.0,,Unknown
2830,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2797,77.0,,Unknown
2831,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2798,16.0,M,Unknown
2832,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2799,,,Unknown
2833,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2800,,,Unknown
2834,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2801,,,Unknown
2835,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2802,,,Unknown
2836,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2803,,,Unknown
2837,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2804,,,Unknown
2838,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2805,,,Unknown
2839,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2806,,,Unknown
2840,232652,CALIFORNIA,922725,2020,Wildfire,0,0,16,0,0.0,0.00K,2807,,,Unknown
2841,233407,ARIZONA,919167,2020,Excessive Heat,0,0,1,0,0.0,0.00K,2654,24.0,M,Outside/Open Areas
2842,233598,PUERTO RICO,921883,2020,Lightning,0,0,0,0,1000.0,,2790,,,Unknown
2843,233658,ALABAMA,921108,2020,Hurricane,0,0,0,2,234480000.0,1.60M,2788,39.0,M,Under Tree
2844,233658,ALABAMA,921108,2020,Hurricane,0,0,0,2,234480000.0,1.60M,2789,,,Permanent Home
2845,233662,ALABAMA,921112,2020,Storm Surge/Tide,0,0,1,0,0.0,0.00K,2783,,M,In Water
2846,233776,COLORADO,931719,2020,Avalanche,1,0,2,0,0.0,0.00K,2907,51.0,M,Outside/Open Areas
2847,233776,COLORADO,931719,2020,Avalanche,1,0,2,0,0.0,0.00K,2908,55.0,M,Outside/Open Areas
2848,233789,TEXAS,918104,2020,High Surf,1,0,1,0,0.0,0.00K,2722,24.0,M,Other
2849,234063,LOUISIANA,925936,2020,Hurricane,0,0,2,0,200000000.0,0.00K,2893,70.0,F,Permanent Home
2850,234063,LOUISIANA,925936,2020,Hurricane,0,0,2,0,200000000.0,0.00K,2894,73.0,M,Permanent Home
2851,234123,CALIFORNIA,934575,2020,Dense Fog,0,0,0,1,,,2914,,,Vehicle/Towed Trailer
2852,234191,KENTUCKY,914808,2020,Flash Flood,1,0,1,0,30000.0,0.00K,2861,85.0,M,Vehicle/Towed Trailer
2853,234275,SOUTH CAROLINA,884164,2020,Tornado,7,0,2,0,,,2727,63.0,M,Mobile/Trailer Home
2854,234275,SOUTH CAROLINA,884164,2020,Tornado,7,0,2,0,,,2728,68.0,F,Mobile/Trailer Home
2855,234310,CALIFORNIA,924366,2020,High Surf,0,0,1,0,0.0,0.00K,2449,4.0,F,In Water
2856,234353,OREGON,925380,2020,Winter Weather,0,1,0,1,0.0,0.00K,2901,65.0,F,Vehicle/Towed Trailer
2857,234444,NEW YORK,923905,2020,Tropical Storm,0,0,1,0,0.0,0.00K,2737,60.0,M,Under Tree
2858,234454,CONNECTICUT,917888,2020,Tropical Storm,0,0,1,0,10000000.0,0.00K,2724,,M,Under Tree
2859,234480,MISSOURI,928547,2020,Flood,0,0,1,0,0.0,0.00K,2472,18.0,F,Vehicle/Towed Trailer
2860,234707,WISCONSIN,923169,2020,Winter Weather,0,0,0,1,0.0,0.00K,2438,,,Vehicle/Towed Trailer
2861,234709,INDIANA,919724,2020,Thunderstorm Wind,1,0,1,0,0.0,0.00K,2725,74.0,M,Mobile/Trailer Home
2862,234717,LOUISIANA,925952,2020,Tropical Storm,0,0,1,0,80000000.0,0.00K,2895,86.0,M,Permanent Structure
2863,234718,LOUISIANA,925854,2020,Tropical Storm,0,0,1,0,80000000.0,0.00K,2896,,,In Water
2864,235050,WISCONSIN,891063,2020,Flash Flood,0,0,1,0,8000000.0,0.00K,2857,70.0,M,In Water
2865,235052,TEXAS,912085,2020,Lightning,0,0,1,0,0.0,0.00K,2860,61.0,F,Unknown
2866,235126,TEXAS,912087,2020,Lightning,0,0,1,0,0.0,0.00K,2726,16.0,M,Under Tree
2867,235192,CALIFORNIA,927849,2020,High Surf,0,0,1,0,0.0,0.00K,2906,,,In Water
2868,235292,NEW YORK,923902,2020,Tropical Storm,0,0,1,0,0.0,0.00K,2734,60.0,M,Under Tree
2869,235293,NEW YORK,923906,2020,Tropical Storm,0,0,1,0,0.0,0.00K,2738,60.0,M,Under Tree
2870,235302,NEW YORK,917898,2020,Rip Current,0,0,1,0,0.0,0.00K,2721,23.0,M,In Water
2871,235320,CALIFORNIA,930946,2020,Dense Fog,0,0,0,5,,,2705,61.0,M,Unknown
2872,235320,CALIFORNIA,930946,2020,Dense Fog,0,0,0,5,,,2706,18.0,M,Unknown
2873,235320,CALIFORNIA,930946,2020,Dense Fog,0,0,0,5,,,2707,20.0,F,Unknown
2874,235320,CALIFORNIA,930946,2020,Dense Fog,0,0,0,5,,,2708,19.0,F,Unknown
2875,235320,CALIFORNIA,930946,2020,Dense Fog,0,0,0,5,,,2709,19.0,M,Unknown
2876,235327,MISSOURI,928551,2020,Flood,0,0,1,0,0.0,0.00K,2475,6.0,,Vehicle/Towed Trailer
2877,235525,NORTH CAROLINA,913350,2020,Tornado,14,0,2,0,1000000.0,0.00K,2712,62.0,M,Mobile/Trailer Home
2878,235525,NORTH CAROLINA,913350,2020,Tornado,14,0,2,0,1000000.0,0.00K,2713,52.0,F,Mobile/Trailer Home
2879,235546,MISSOURI,915588,2020,Thunderstorm Wind,0,0,1,0,0.0,0.00K,2719,51.0,F,Outside/Open Areas
2880,235547,NEW YORK,915780,2020,Thunderstorm Wind,0,0,1,0,,,2720,73.0,M,Vehicle/Towed Trailer
2881,235794,GEORGIA,917811,2020,Rip Current,1,0,1,0,,,2723,18.0,F,In Water
2882,235919,COLORADO,926661,2020,Avalanche,0,0,1,0,0.0,0.00K,2904,57.0,M,Outside/Open Areas
2883,236156,NEW YORK,923903,2020,Tropical Storm,0,0,1,0,0.0,0.00K,2735,60.0,M,Under Tree
2884,236277,CALIFORNIA,925635,2020,Dense Fog,0,0,0,1,0.0,0.00K,2903,,,Vehicle/Towed Trailer
2885,236411,NEW YORK,923901,2020,Tropical Storm,0,0,1,0,0.0,0.00K,2733,60.0,M,Under Tree
2886,236432,MICHIGAN,897946,2020,Rip Current,5,0,3,0,0.0,0.00K,2730,44.0,M,In Water
2887,236432,MICHIGAN,897946,2020,Rip Current,5,0,3,0,0.0,0.00K,2731,24.0,M,In Water
2888,236432,MICHIGAN,897946,2020,Rip Current,5,0,3,0,0.0,0.00K,2732,13.0,F,In Water
2889,236621,NEW YORK,917890,2020,Tropical Storm,0,0,1,0,0.0,0.00K,2739,60.0,M,Under Tree
2890,236677,OREGON,924168,2020,Winter Weather,0,1,0,1,0.0,0.00K,2448,51.0,M,Vehicle/Towed Trailer
2891,236691,CALIFORNIA,924367,2020,Storm Surge/Tide,0,0,1,0,0.0,0.00K,2460,,,In Water
2892,237028,NEW YORK,923904,2020,Tropical Storm,0,0,1,0,0.0,0.00K,2736,60.0,M,Under Tree
2893,237052,NORTH CAROLINA,930828,2020,Flood,0,0,1,0,100000.0,0.00K,2703,64.0,M,Vehicle/Towed Trailer
2894,237054,NORTH CAROLINA,930588,2020,Flash Flood,0,0,5,0,350000.0,0.00K,2698,49.0,F,Camping
2895,237054,NORTH CAROLINA,930588,2020,Flash Flood,0,0,5,0,350000.0,0.00K,2699,18.0,M,Camping
2896,237054,NORTH CAROLINA,930588,2020,Flash Flood,0,0,5,0,350000.0,0.00K,2700,52.0,F,Camping
2897,237054,NORTH CAROLINA,930588,2020,Flash Flood,0,0,5,0,350000.0,0.00K,2701,76.0,M,Camping
2898,237054,NORTH CAROLINA,930588,2020,Flash Flood,0,0,5,0,350000.0,0.00K,2702,1.0,M,Camping
2899,237067,CALIFORNIA,932473,2020,Wildfire,0,0,1,0,,,2710,,,Unknown
2900,237194,WASHINGTON,924944,2020,Strong Wind,0,0,1,0,,,2882,,M,Outside/Open Areas
2901,237248,NEVADA,924937,2020,Heat,0,0,1,0,0.0,0.00K,2881,1.0,F,Vehicle/Towed Trailer
2902,237309,IDAHO,906034,2020,Thunderstorm Wind,0,0,1,0,0.0,0.00K,2592,,,Boating
2903,237390,FLORIDA,919145,2020,Rip Current,0,0,1,0,0.0,0.00K,2863,27.0,M,In Water
2904,237465,MINNESOTA,924377,2020,Cold/Wind Chill,0,0,1,0,0.0,0.00K,2877,84.0,F,Outside/Open Areas
2905,237466,TEXAS,924576,2020,High Surf,6,0,1,0,0.0,0.00K,2878,60.0,M,In Water
2906,237687,TEXAS,919878,2020,Winter Storm,0,0,0,1,0.0,0.00K,2869,,M,Vehicle/Towed Trailer
2907,237688,TEXAS,919879,2020,Winter Storm,0,0,0,1,0.0,0.00K,2870,59.0,M,Other
2908,237825,PENNSYLVANIA,930283,2020,Winter Storm,0,1,0,1,150000.0,0.00K,2851,79.0,M,Vehicle/Towed Trailer
2909,238079,MISSISSIPPI,926247,2020,Storm Surge/Tide,0,0,1,0,10000000.0,0.00K,2890,58.0,M,In Water
2910,238159,TEXAS,925037,2020,Winter Storm,0,0,0,1,,,2898,67.0,M,Vehicle/Towed Trailer
2911,238181,WYOMING,920239,2020,Heavy Snow,0,0,0,1,,,2867,66.0,M,Vehicle/Towed Trailer
2912,238266,COLORADO,923474,2020,Wildfire,0,0,2,0,166600000.0,,2886,86.0,M,Permanent Home
2913,238266,COLORADO,923474,2020,Wildfire,0,0,2,0,166600000.0,,2887,84.0,F,Permanent Home
2914,238402,WYOMING,920645,2020,Winter Weather,0,4,0,1,,,2868,18.0,F,Vehicle/Towed Trailer
2915,238420,GEORGIA,922639,2020,Rip Current,0,0,1,0,,,2871,,M,In Water
2916,238465,GEORGIA,924129,2020,Tropical Storm,0,0,2,0,,,2875,23.0,F,Permanent Home
2917,238465,GEORGIA,924129,2020,Tropical Storm,0,0,2,0,,,2876,24.0,M,Permanent Home
2918,238568,TEXAS,919903,2020,Rip Current,0,0,1,0,0.0,0.00K,2865,42.0,M,In Water
2919,238573,IDAHO,925737,2020,Cold/Wind Chill,0,0,1,0,0.0,0.00K,2883,,M,Outside/Open Areas
2920,238786,OKLAHOMA,924694,2020,Ice Storm,0,0,0,1,,0.00K,2897,80.0,F,Unknown
2921,238991,FLORIDA,919814,2020,Rip Current,0,0,1,0,0.0,0.00K,2864,47.0,M,In Water
2922,239130,WASHINGTON,923916,2020,Dust Storm,1,0,1,0,20000.0,,2873,71.0,F,Vehicle/Towed Trailer
2923,239316,MASSACHUSETTS,923338,2020,Thunderstorm Wind,0,0,1,0,,1.00K,2872,71.0,M,Golfing
2924,239340,GEORGIA,924048,2020,Tropical Storm,0,0,1,0,,,2874,22.0,M,Mobile/Trailer Home
2925,239500,MAINE,917686,2020,Cold/Wind Chill,0,1,0,1,0.0,0.00K,2866,75.0,M,Outside/Open Areas
2926,239692,ARIZONA,925852,2020,Heat,0,0,1,0,0.0,0.00K,2884,,M,Outside/Open Areas
2927,239693,ARIZONA,925853,2020,Heat,0,0,1,0,0.0,0.00K,2885,,M,Outside/Open Areas
2928,239732,MAINE,917688,2020,Cold/Wind Chill,1,0,1,0,0.0,0.00K,2862,27.0,M,Outside/Open Areas
2929,239841,NEW YORK,923293,2020,Thunderstorm Wind,0,0,1,0,,,2891,,M,Vehicle/Towed Trailer
2930,240025,ARIZONA,924794,2020,Extreme Cold/Wind Chill,0,0,2,0,0.0,0.00K,2879,61.0,M,Outside/Open Areas
2931,240025,ARIZONA,924794,2020,Extreme Cold/Wind Chill,0,0,2,0,0.0,0.00K,2880,39.0,M,Outside/Open Areas
2932,240497,LOUISIANA,925293,2020,Hurricane,1,0,1,0,25000000.0,0.00K,2888,,,Unknown
2933,240719,MISSISSIPPI,926246,2020,Hurricane,0,0,0,1,40000000.0,0.00K,2889,,M,Outside/Open Areas
2934,240967,OHIO,923091,2020,Thunderstorm Wind,0,0,2,0,0.0,0.00K,2435,43.0,M,Boating
2935,240967,OHIO,923091,2020,Thunderstorm Wind,0,0,2,0,0.0,0.00K,2437,60.0,M,Boating
2936,241158,E PACIFIC,891995,2020,Marine Dense Fog,0,1,0,2,,0.00K,2575,,F,Unknown
2937,241158,E PACIFIC,891995,2020,Marine Dense Fog,0,1,0,2,,0.00K,2576,,M,Unknown
2938,241416,AMERICAN SAMOA,909838,2020,High Surf,0,0,2,0,20000.0,0.00K,2594,60.0,M,Boating
2939,241416,AMERICAN SAMOA,909838,2020,High Surf,0,0,2,0,20000.0,0.00K,2595,50.0,M,Boating
2940,241537,OKLAHOMA,899310,2020,Heat,0,0,2,0,0.0,0.00K,2582,4.0,F,Vehicle/Towed Trailer
2941,241537,OKLAHOMA,899310,2020,Heat,0,0,2,0,0.0,0.00K,2583,3.0,M,Vehicle/Towed Trailer
2942,241540,NORTH CAROLINA,900616,2020,Thunderstorm Wind,0,0,1,0,50000.0,0.00K,2584,47.0,M,Mobile/Trailer Home
2943,241570,WISCONSIN,884311,2020,Thunderstorm Wind,0,0,1,0,0.0,0.00K,2565,61.0,M,Boating
2944,241620,SOUTH CAROLINA,903730,2020,Rip Current,0,0,3,0,0.0,0.00K,2586,25.0,M,In Water
2945,241620,SOUTH CAROLINA,903730,2020,Rip Current,0,0,3,0,0.0,0.00K,2587,53.0,M,In Water
2946,241620,SOUTH CAROLINA,903730,2020,Rip Current,0,0,3,0,0.0,0.00K,2588,71.0,M,In Water
2947,241929,MISSOURI,903916,2020,Flood,0,0,1,0,0.0,0.00K,2589,64.0,F,Boating
2948,242042,PENNSYLVANIA,885500,2020,Thunderstorm Wind,0,0,1,0,,,2566,38.0,M,Permanent Structure
2949,242043,PENNSYLVANIA,885505,2020,Thunderstorm Wind,0,0,1,0,,,2567,49.0,F,Vehicle/Towed Trailer
2950,242044,PENNSYLVANIA,885507,2020,Thunderstorm Wind,0,0,1,0,,,2568,,M,Vehicle/Towed Trailer
2951,242571,TEXAS,906080,2020,Rip Current,0,0,1,0,0.0,0.00K,2593,26.0,M,In Water
2952,242870,ALABAMA,903372,2020,Strong Wind,0,0,1,0,0.0,0.00K,2585,,,Permanent Home
2953,243091,INDIANA,894477,2020,Rip Current,0,0,1,0,0.0,0.00K,2579,18.0,M,In Water
2954,244097,COLORADO,891933,2020,Strong Wind,0,0,0,1,0.0,0.00K,2574,70.0,M,Outside/Open Areas
2955,244258,COLORADO,892334,2020,Flood,0,0,1,0,0.0,0.00K,2578,3.0,M,In Water
2956,244463,FLORIDA,925309,2020,Storm Surge/Tide,0,0,0,1,0.0,0.00K,2471,,M,Permanent Home
2957,244531,COLORADO,886010,2020,Lightning,1,0,1,0,0.0,0.00K,2570,65.0,F,Outside/Open Areas
2958,245042,FLORIDA,928677,2020,Tropical Storm,0,0,0,1,10300000.0,0.00K,2482,,M,Permanent Home
2959,245071,IDAHO,928851,2020,Winter Weather,0,0,0,1,0.0,0.00K,2483,68.0,M,Vehicle/Towed Trailer
2960,245495,PENNSYLVANIA,885522,2020,Thunderstorm Wind,0,0,0,1,,,2569,,M,Permanent Home
2961,245589,COLORADO,946983,2020,Lightning,3,0,0,0,0.0,0.00K,3015,50.0,F,Camping
2962,245589,COLORADO,946983,2020,Lightning,3,0,0,0,0.0,0.00K,3016,15.0,M,Camping
2963,245589,COLORADO,946983,2020,Lightning,3,0,0,0,0.0,0.00K,3017,15.0,M,Camping
2964,245629,WASHINGTON,887620,2020,Lightning,4,0,0,0,12000.0,0.00K,2542,,,Outside/Open Areas
2965,245641,ARIZONA,919391,2020,Heat,0,0,2,0,0.0,0.00K,2846,27.0,M,Outside/Open Areas
2966,245641,ARIZONA,919391,2020,Heat,0,0,2,0,0.0,0.00K,2847,47.0,M,Outside/Open Areas
2967,245677,ARIZONA,919374,2020,Excessive Heat,0,0,2,0,0.0,0.00K,2843,28.0,F,Outside/Open Areas
2968,245677,ARIZONA,919374,2020,Excessive Heat,0,0,2,0,0.0,0.00K,2844,25.0,M,Outside/Open Areas
2969,245685,ARIZONA,922402,2020,Heat,0,0,1,0,0.0,0.00K,2848,30.0,M,Outside/Open Areas
2970,245704,ARIZONA,922403,2020,Heat,0,0,1,0,0.0,0.00K,2849,22.0,M,Outside/Open Areas
2971,245708,WASHINGTON,884340,2020,Thunderstorm Wind,0,0,1,0,0.0,0.00K,2842,,M,Boating
2972,245715,ARIZONA,922404,2020,Heat,0,0,1,0,0.0,0.00K,2850,38.0,M,Outside/Open Areas
2973,245720,ARIZONA,919384,2020,Excessive Heat,0,0,1,0,0.0,0.00K,2845,31.0,M,Outside/Open Areas
2974,245766,PUERTO RICO,921014,2020,Flash Flood,1,0,1,0,67000.0,0.00K,2938,,M,Vehicle/Towed Trailer
2975,245767,PUERTO RICO,954669,2020,Rip Current,0,0,1,0,0.0,0.00K,2990,61.0,M,In Water
2976,245768,PUERTO RICO,954667,2020,Rip Current,0,0,1,0,0.0,0.00K,2989,,M,In Water
2977,245769,PUERTO RICO,954718,2020,Rip Current,0,0,1,0,0.0,0.00K,3003,60.0,M,In Water
2978,245770,PUERTO RICO,954720,2020,Rip Current,0,0,1,0,0.0,0.00K,2993,75.0,M,In Water
2979,245774,PUERTO RICO,954717,2020,Rip Current,0,0,1,0,0.0,0.00K,2991,22.0,M,In Water
2980,245775,PUERTO RICO,954719,2020,Rip Current,0,0,1,0,0.0,0.00K,2992,47.0,M,In Water
2981,245776,PUERTO RICO,954724,2020,Rip Current,0,0,2,0,0.0,0.00K,2995,29.0,M,In Water
2982,245776,PUERTO RICO,954724,2020,Rip Current,0,0,2,0,0.0,0.00K,2996,32.0,F,In Water
2983,245777,PUERTO RICO,954729,2020,Rip Current,0,0,2,0,0.0,0.00K,3001,40.0,F,In Water
